metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
federatorai.cost_analysis.cost_efficiency_per_week.namespace,gauge,,,,The cost efficiency for the entire 7 days based on resource allocation of a Kubernetes namespace,0,federator_ai,,
federatorai.cost_analysis.cost_efficiency_per_month.cluster,gauge,,,,The cost efficiency for the entire 30 days based on resource allocation of a Kubernetes cluster,0,federator_ai,,
federatorai.cost_analysis.cost_efficiency_per_month.node,gauge,,,,The cost efficiency for the entire 30 days based on resource allocation of a Kubernetes node,0,federator_ai,,
federatorai.cost_analysis.cost_efficiency_per_month.namespace,gauge,,,,The cost efficiency for the entire 30 days based on resource allocation of a Kubernetes namespace,0,federator_ai,,
federatorai.recommendation.cost_analysis.cost_per_day.cluster,gauge,,,,The estimated cost of the entire 24 hours based on Federator.ai recommendation for a Kubernetes cluster,0,federator_ai,,
federatorai.recommendation.cost_analysis.cost_per_day.namespace,gauge,,,,The estimated cost of the entire 24 hours based on Federator.ai recommendation for a Kubernetes namespace,0,federator_ai,,
federatorai.recommendation.cost_analysis.cost_per_week.cluster,gauge,,,,The estimated cost of the entire 7 days based on Federator.ai recommendation for a Kubernetes cluster,0,federator_ai,,
federatorai.recommendation.cost_analysis.cost_per_week.namespace,gauge,,,,The estimated cost of the entire 7 days based on Federator.ai recommendation for a Kubernetes namespace,0,federator_ai,,
federatorai.recommendation.cost_analysis.cost_per_month.cluster,gauge,,,,The estimated cost of the entire 30 days based on Federator.ai recommendation for a Kubernetes cluster,0,federator_ai,,
federatorai.recommendation.cost_analysis.cost_per_month.namespace,gauge,,,,The estimated cost of the entire 30 days based on Federator.ai recommendation for a Kubernetes namespace,0,federator_ai,,
federatorai.recommendation.cost_analysis.cost_efficiency_per_day.cluster,gauge,,,,The cost efficiency for the entire 24 hours based on Federator.ai recommendation for a Kubernetes cluster,0,federator_ai,,
federatorai.recommendation.cost_analysis.cost_efficiency_per_day.namespace,gauge,,,,The cost efficiency for the entire 24 hours based on Federator.ai recommendation for a Kubernetes namespace,0,federator_ai,,
federatorai.recommendation.cost_analysis.cost_efficiency_per_week.cluster,gauge,,,,The cost efficiency for the entire 7 days based on Federator.ai recommendation for a Kubernetes cluster,0,federator_ai,,
federatorai.recommendation.cost_analysis.cost_efficiency_per_week.namespace,gauge,,,,The cost efficiency for the entire 7 days based on Federator.ai recommendation for a Kubernetes namespace,0,federator_ai,,
federatorai.recommendation.cost_analysis.cost_efficiency_per_month.cluster,gauge,,,,The cost efficiency for the entire 30 days based on Federator.ai recommendation for a Kubernetes cluster,0,federator_ai,,
federatorai.recommendation.cost_analysis.cost_efficiency_per_month.namespace,gauge,,,,The cost efficiency for the entire 30 days based on Federator.ai recommendation for a Kubernetes namespace,0,federator_ai,,
