metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
rundeck.metrics.metrics.services.authorization_service.source_cache.hit_count,gauge,,hit,,Number of hits in the authorization source cache.,1,rundeck,Auth Source Hits,
rundeck.metrics.metrics.services.authorization_service.source_cache.hit_rate,gauge,,percent,,Hit rate for the authorization source cache.,1,rundeck,Auth Source Hit Rate,
rundeck.metrics.metrics.services.authorization_service.source_cache.load_exception_count,gauge,,exception,,Number of load exceptions in the authorization source cache.,-1,rundeck,Auth Source Load Errors,
rundeck.metrics.metrics.services.authorization_service.source_cache.miss_count,gauge,,miss,,Number of misses in the authorization source cache.,-1,rundeck,Auth Source Misses,
rundeck.metrics.metrics.services.node_service.node_cache.eviction_count,gauge,,entry,,Number of evictions from the node information cache.,-1,rundeck,Node Cache Evictions,
rundeck.metrics.metrics.services.node_service.node_cache.hit_count,gauge,,hit,,Number of hits in the node information cache.,1,rundeck,Node Cache Hits,
rundeck.metrics.metrics.services.node_service.node_cache.hit_rate,gauge,,percent,,Hit rate for the node information cache.,1,rundeck,Node Cache Hit Rate,
rundeck.metrics.metrics.services.node_service.node_cache.load_exception_count,gauge,,exception,,Number of load exceptions in the node information cache.,-1,rundeck,Node Cache Load Errors,
rundeck.metrics.metrics.services.node_service.node_cache.miss_count,gauge,,miss,,Number of misses in the node information cache.,-1,rundeck,Node Cache Misses,
rundeck.metrics.metrics.services.project_manager_service.file_cache.eviction_count,gauge,,entry,,Number of evictions from the project file cache.,-1,rundeck,File Cache Evictions,
rundeck.metrics.metrics.services.project_manager_service.file_cache.hit_count,gauge,,hit,,Number of hits in the project file cache.,1,rundeck,File Cache Hits,
rundeck.metrics.metrics.services.project_manager_service.file_cache.hit_rate,gauge,,percent,,Hit rate for the project file cache.,1,rundeck,File Cache Hit Rate,
rundeck.metrics.metrics.services.project_manager_service.file_cache.load_exception_count,gauge,,exception,,Number of load exceptions in the project file cache.,-1,rundeck,File Cache Load Errors,
rundeck.metrics.metrics.services.project_manager_service.file_cache.miss_count,gauge,,miss,,Number of misses in the project file cache.,-1,rundeck,File Cache Misses,
rundeck.metrics.metrics.services.project_manager_service.project_cache.eviction_count,gauge,,entry,,Number of evictions from the project metadata cache.,-1,rundeck,Project Cache Evictions,
rundeck.metrics.metrics.services.project_manager_service.project_cache.hit_count,gauge,,hit,,Number of hits in the project metadata cache.,1,rundeck,Project Cache Hits,
rundeck.metrics.metrics.services.project_manager_service.project_cache.hit_rate,gauge,,percent,,Hit rate for the project metadata cache.,1,rundeck,Project Cache Hit Rate,
rundeck.metrics.metrics.services.project_manager_service.project_cache.load_exception_count,gauge,,exception,,Number of load exceptions in the project metadata cache.,-1,rundeck,Project Cache Load Errors,
rundeck.metrics.metrics.services.project_manager_service.project_cache.miss_count,gauge,,miss,,Number of misses in the project metadata cache.,-1,rundeck,Project Cache Misses,
rundeck.metrics.metrics.services.project_manager_service.source_cache.eviction_count,gauge,,entry,,Number of evictions from the project source cache.,-1,rundeck,Source Cache Evictions,
rundeck.metrics.metrics.services.project_manager_service.source_cache.hit_count,gauge,,hit,,Number of hits in the project source cache.,1,rundeck,Source Cache Hits,
rundeck.metrics.metrics.services.project_manager_service.source_cache.hit_rate,gauge,,percent,,Hit rate for the project source cache.,1,rundeck,Source Cache Hit Rate,
rundeck.metrics.metrics.services.project_manager_service.source_cache.load_exception_count,gauge,,exception,,Number of load exceptions in the project source cache.,-1,rundeck,Source Cache Load Errors,
rundeck.metrics.metrics.services.project_manager_service.source_cache.miss_count,gauge,,miss,,Number of misses in the project source cache.,-1,rundeck,Source Cache Misses,
rundeck.metrics.metrics.api_authorization.failure,count,,occurrence,,The number of failed API authorization attempts.,-1,rundeck,API Auth Failures,
rundeck.metrics.metrics.api_authorization.success,count,,occurrence,,The number of successful API authorization attempts.,1,rundeck,API Auth Successes,
rundeck.metrics.metrics.scheduler.quartz.scheduled_jobs,count,,job,,The total number of jobs scheduled in Quartz.,0,rundeck,Scheduled Jobs,
rundeck.metrics.metrics.user_login.failure,count,,,,The number of failed user login attempts.,-1,rundeck,Login Failures,
rundeck.metrics.metrics.user_login.success,count,,,,The number of successful user login attempts.,1,rundeck,Login Successes,
rundeck.metrics.metrics.user_logout.success,count,,,,The number of successful user logout events.,0,rundeck,Logout Successes,
rundeck.metrics.metrics.com.dtolabs.rundeck.core.execution.workflow.workflow_execution_listener_step_metrics.finish_workflow_step_failed_meter,count,,event,,Rate of workflow steps that finished with a failure.,-1,rundeck,Step Fail Rate,
rundeck.metrics.metrics.com.dtolabs.rundeck.core.execution.workflow.workflow_execution_listener_step_metrics.finish_workflow_step_succeeded_meter,count,,event,,Rate of workflow steps that finished successfully.,1,rundeck,Step Success Rate,
rundeck.metrics.metrics.com.dtolabs.rundeck.core.execution.workflow.workflow_execution_listener_step_metrics.start_workflow_step_meter,count,,event,,Rate of workflow steps being started.,0,rundeck,Step Start Rate,
rundeck.metrics.metrics.controllers.framework_controller.create_project_post,count,,event,,Number of project creation requests via POST.,0,rundeck,Project Creates,
rundeck.metrics.metrics.services.authorization_service.system_authorization.evaluate_meter,count,,event,,Rate of system-level authorization evaluations.,0,rundeck,Auth Eval Rate,
rundeck.metrics.metrics.services.authorization_service.system_authorization.evaluate_set_meter,count,,event,,Rate of system-level set authorization evaluations.,0,rundeck,Auth Set Eval Rate,
rundeck.metrics.metrics.services.execution_service.execution_failure_meter,count,,event,,Rate of general execution failures.,-1,rundeck,Execution Fail Rate,
rundeck.metrics.metrics.services.execution_service.execution_job_run_failed_meter,count,,event,,Rate of job-specific execution failures.,-1,rundeck,Job Fail Rate,
rundeck.metrics.metrics.services.execution_service.execution_job_run_succeeded_meter,count,,event,,Rate of job-specific execution successes.,1,rundeck,Job Success Rate,
rundeck.metrics.metrics.services.execution_service.execution_job_start_meter,count,,event,,Rate of job executions starting.,0,rundeck,Job Start Rate,
rundeck.metrics.metrics.services.execution_service.execution_job_start_succeeded_meter,count,,event,,Rate of jobs that successfully started.,1,rundeck,Job Start Success Rate,
rundeck.metrics.metrics.services.execution_service.execution_start_meter,count,,event,,Rate of overall executions starting.,0,rundeck,Execution Start Rate,
rundeck.metrics.metrics.services.execution_service.execution_success_meter,count,,event,,Rate of overall execution successes.,1,rundeck,Execution Success Rate,
rundeck.metrics.metrics.counter.status.200.unmapped,count,,,,Count of HTTP 200 responses not mapped to a specific endpoint metric,0,rundeck,,
rundeck.metrics.metrics.counter.status.201.unmapped,count,,,,Count of HTTP 201 responses not mapped to a specific endpoint metric,0,rundeck,,
rundeck.metrics.metrics.gauge.response.unmapped,gauge,,,,Response time for unmapped HTTP responses,0,rundeck,,
