metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
eden.migration.source_avg_ttl_seconds,gauge,,second,,Average TTL for keys with TTL.,0,eden,source ttl,,
eden.migration.source_replication_lag_seconds,gauge,,second,,Source replication lag (if replica).,-1,eden,source repl lag,,
eden.migration.output_worker_iterations_total,count,,run,,Output worker iterations completed.,1,eden,output iters,,
eden.migration.worker_failures_total,count,,error,,Worker failures (output or input).,-1,eden,worker failures,,worker_type:<WORKER_TYPE>
eden.migration.natural_expiry_skip_total,count,,key,,Keys skipped because they expired between SCAN and DUMP.,0,eden,natural expiry skip,,
eden.migration.ttl_drift_milliseconds.count,count,,sample,,Sample count for TTL-drift observations.,0,eden,ttl drift count,,
eden.migration.ttl_drift_milliseconds.sum,count,,millisecond,,Sum of TTL-drift observation samples.,0,eden,ttl drift sum,,
eden.migration.ttl_drift_milliseconds.avg,gauge,,millisecond,,Average preserved-TTL decay between DUMP and RESTORE.,0,eden,ttl drift avg,,
eden.migration.restore_ttl_clamp_total,count,,key,,Keys whose preserved TTL had elapsed by RESTORE and were clamped to 1ms.,0,eden,restore ttl clamp,,
eden.migration.lifecycle_lock_contention_total,count,,event,,Lifecycle-lock acquisition failures due to another operation in progress.,-1,eden,lifecycle contention,,operation:<OPERATION>
eden.migration.orphaned_runtime_state_count,gauge,,entry,,Runtime entries still present after delete/refresh.,-1,eden,orphaned state,,
eden.migration.dropped_control_commands_total,count,,event,,Control commands dropped due to broadcast receiver lag.,-1,eden,dropped controls,,
eden.migration.duplicate_scan_keys_total,count,,key,,Keys suppressed by the DuplicateKeyFilter (SCAN returned same key twice).,0,eden,duplicate scan keys,,
eden.snapshot.scheduler_polls_total,count,,request,,Snapshot scheduler poll count.,0,eden,snapshot polls,,eden_node_uuid:<NODE_UUID>
eden.snapshot.scheduler_snapshots_due,gauge,,,,Snapshots currently due according to the scheduler.,0,eden,snapshots due,,eden_node_uuid:<NODE_UUID>
eden.mongo.validator.safe_total,count,,command,,Commands classified as safe.,1,eden,mongo safe,,command:<COMMAND>
eden.mongo.validator.moderate_total,count,,command,,Commands classified as moderate risk.,0,eden,mongo moderate,,command:<COMMAND>
eden.mongo.validator.dangerous_total,count,,command,,Commands classified as dangerous.,-1,eden,mongo dangerous,,command:<COMMAND>
eden.mongo.validator.blocked_total,count,,command,,Commands blocked by the validator.,-1,eden,mongo blocked,,"command:<COMMAND>,reason:<REASON>"
eden.mongo.validator.duration_ms.count,count,,sample,,Sample count for MongoDB validator duration.,0,eden,mongo dur count,,
eden.mongo.validator.duration_ms.sum,count,,millisecond,,Sum of MongoDB validator duration samples.,0,eden,mongo dur sum,,
eden.mongo.validator.duration_ms.avg,gauge,,millisecond,,Average MongoDB command validation duration.,0,eden,mongo dur avg,,
eden.analytics.endpoint.ops_per_sec,gauge,,operation,second,Aggregate operations per second by protocol.,0,eden,endpoint ops/s,,endpoint_uuid:<ENDPOINT_UUID>
eden.analytics.endpoint.commands,gauge,,command,,Total endpoint commands observed in the last 5 minutes.,0,eden,endpoint commands,,endpoint_uuid:<ENDPOINT_UUID>
eden.analytics.endpoint.errors,gauge,,error,,Total endpoint errors observed in the last 5 minutes.,-1,eden,endpoint errors,,endpoint_uuid:<ENDPOINT_UUID>
eden.analytics.endpoint.latency_p99_ms,gauge,,millisecond,,Average P99 endpoint latency by protocol.,0,eden,endpoint p99 ms,,endpoint_uuid:<ENDPOINT_UUID>
eden.analytics.endpoint.connected_clients,gauge,,connection,,Connected client count by protocol.,0,eden,endpoint clients,,endpoint_uuid:<ENDPOINT_UUID>
eden.analytics.command.requests,gauge,,request,,Request count from command rollups by protocol.,0,eden,command requests,,
eden.analytics.command.requests_by_command,gauge,,request,,Top command request counts by protocol/command.,0,eden,top commands,,command:<COMMAND>
eden.analytics.command.errors,gauge,,error,,Command error count by protocol.,-1,eden,command errors,,
eden.analytics.command.avg_latency_ms,gauge,,millisecond,,Average sampled command latency by protocol.,0,eden,command avg ms,,
eden.analytics.api.requests,gauge,,request,,Eden API requests by HTTP status.,0,eden,api requests,,status_code:<STATUS>
eden.analytics.api.server_errors,gauge,,error,,Eden API 5xx requests by HTTP method.,-1,eden,api 5xx,,method:<METHOD>
eden.analytics.api.avg_latency_ms,gauge,,millisecond,,Average Eden API latency by HTTP method.,0,eden,api avg ms,,method:<METHOD>
eden.analytics.anti_patterns.count,gauge,,occurrence,,Anti-pattern occurrences by detected pattern.,-1,eden,anti-pattern count,,pattern_type:<PATTERN>
eden.analytics.snapshot.count_by_status,gauge,,,,Snapshot counts by status.,0,eden,snapshot status,,status:<STATUS>
eden.analytics.snapshot.bytes_written_total,gauge,,byte,,Total bytes written by snapshots.,0,eden,snapshot bytes,,
eden.analytics.snapshot.avg_duration_secs,gauge,,second,,Average snapshot duration in seconds.,0,eden,snapshot avg dur,,
