metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
aerospike.namespace.storage_engine_file_age,gauge,,,,Shows percentage of lifetime (total usage) claimed by OEM for underlying ,0,aerospike,storage_engine_file_age,,
aerospike.namespace.storage_engine_file_defrag_partial_writes,gauge,,,,Number of wblocks partial flushed to storage-engine.device[ix] by defrag.,0,aerospike,storage_engine_file_defrag_partial_writes,,
aerospike.namespace.storage_engine_file_defrag_q,gauge,,,,Storage engine file defrag q,0,aerospike,storage_engine_file_defrag_q,,
aerospike.namespace.storage_engine_file_defrag_reads,gauge,,,,Number of wblocks that have been sent to the defrag_q ,0,aerospike,storage_engine_file_defrag_reads,,
aerospike.namespace.storage_engine_file_defrag_writes,gauge,,,,Number of wblocks defrag has written to file ,0,aerospike,storage_engine_file_defrag_writes,,
aerospike.namespace.storage_engine_file_free_wblocks,gauge,,,,Number of wblocks (write blocks) free on file ,0,aerospike,storage_engine_file_free_wblocks,,
aerospike.namespace.storage_engine_file_partial_writes,gauge,,,,Number of wblocks partial flushed to storage-engine.device[ix] by writes.,0,aerospike,storage_engine_file_partial_writes,,
aerospike.namespace.storage_engine_file_read_errors,gauge,,,,Number of read errors encountered on storage-engine-device,0,aerospike,storage_engine_file_read_errors,,
aerospike.namespace.storage_engine_file_shadow_write_q,gauge,,,,Number of wblocks queued to be written to the shadow file ,0,aerospike,storage_engine_file_shadow_write_q,,
aerospike.namespace.storage_engine_file_used_bytes,gauge,,,,Number of bytes used for data on file ,0,aerospike,storage_engine_file_used_bytes,,
aerospike.namespace.storage_engine_file_write_q,gauge,,,,Storage engine file write queue.,0,aerospike,storage_engine_file_write_q,,
aerospike.namespace.storage_engine_file_writes,gauge,,,,Number of wblocks written to file.,0,aerospike,storage_engine_file_writes,,
aerospike.namespace.storage_engine_filesize,gauge,,,,Maximum size for each file.,0,aerospike,storage_engine_filesize,,
aerospike.namespace.storage_engine_flush_max_ms,gauge,,,,Configures the maximum amount of time that a Streaming Write Buffer (SWB) can go without being written to device.,0,aerospike,storage_engine_flush_max_ms,,
aerospike.namespace.storage_engine_flush_size,gauge,,,,size of write units for streaming write buffer (SWB) flushes.,0,aerospike,storage_engine_flush_size,,
aerospike.namespace.storage_engine_max_write_cache,gauge,,,,Amount of bytes per-device used to cache the recently written write-blocks of this namespace.,0,aerospike,storage_engine_max_write_cache,,
aerospike.namespace.storage_engine_post_write_cache,gauge,,,,Amount of bytes per-device used to cache the recently written write-blocks of this namespace.,0,aerospike,storage_engine_post_write_cache,,
aerospike.namespace.storage_engine_read_page_cache,gauge,,,,Disables the odirect and odsync flags during read transactions.,0,aerospike,storage_engine_read_page_cache,,
aerospike.namespace.storage_engine_serialize_tomb_raider,gauge,,,,Prevent different namespaces tomb raids from running concurrently.,0,aerospike,storage_engine_serialize_tomb_raider,,
aerospike.namespace.storage_engine_sindex_startup_device_scan,gauge,,,,Build secondary indexes by scanning devices.,0,aerospike,storage_engine_sindex_startup_device_scan,,
aerospike.namespace.storage_engine_stop_writes_avail_pct,gauge,,,,Disallow writes except deletes replica writes and migration writes on the device configured for the namespace is below this specified percentage.,0,aerospike,storage_engine_stop_writes_avail_pct,,
aerospike.namespace.storage_engine_stop_writes_used_pct,gauge,,,,Disallow writes except deletes replica writes and migration writes when the ratio of data_used_bytes to data_total_bytes for the namespace is greater than this specified percentage.,0,aerospike,storage_engine_stop_writes_used_pct,,
aerospike.namespace.storage_engine_tomb_raider_sleep,gauge,,,,Number of microseconds to sleep in between large block reads on disk or pmem storage files.,0,aerospike,storage_engine_tomb_raider_sleep,,
aerospike.namespace.strong_consistency,gauge,,,,Set the namespace to Strong Consistency mode to favor consistency over availability.,0,aerospike,strong_consistency,,
aerospike.namespace.strong_consistency_allow_expunge,gauge,,,,"When set to true,allows non-durable deletes to be used with strong-consistency.",0,aerospike,strong_consistency_allow_expunge,,
aerospike.namespace.sub_objects,gauge,,,,Number of LDT sub objects. Also aggregated at the service statistic level under the same name.,0,aerospike,sub_objects,,
aerospike.namespace.tomb_raider_eligible_age,gauge,,second,,"The number of seconds to retain a tombstone, even though it's discovered to be safe to remove.",0,aerospike,tomb_raider_eligible_age,,
aerospike.namespace.tomb_raider_period,gauge,,second,,"The minimum amount of time, in seconds, between tomb-raider runs.",0,aerospike,tomb_raider_period,,
aerospike.namespace.tomb_raider_sleep,gauge,,microsecond,,Number of microseconds to sleep in between large block reads on disk or pmem storage files.,0,aerospike,tomb_raider_sleep,,
aerospike.namespace.tombstones,gauge,,,,Total number tombstones in this namespace on this node.,0,aerospike,tombstones,,
aerospike.namespace.transaction_pending_limit,gauge,,transaction,,Maximum pending transactions that can be queued up to work on the same key.,0,aerospike,transaction_pending_limit,,
aerospike.namespace.truncate_lut,gauge,,,,The most covering truncate_lut for this namespace.,0,aerospike,truncate_lut,,
aerospike.namespace.truncate_threads,gauge,,thread,,The number of dedicated threads to use for truncations in the namespace.,0,aerospike,truncate_threads,,
aerospike.namespace.truncated_records,gauge,,record,,Total number of records deleted by truncation for this namespace (includes set truncations).,0,aerospike,truncated_records,,
aerospike.namespace.truncating,gauge,,,,Indicates when the set is in the process of being truncated.,0,aerospike,truncating,,
aerospike.namespace.udf_sub_lang_delete_success,gauge,,,,Number of successful udf delete sub-transactions (for scan/query background udf jobs).,0,aerospike,udf_sub_lang_delete_success,,
aerospike.namespace.udf_sub_lang_error,gauge,,,,Number of udf sub-transactions errors (for scan/query background udf jobs).,0,aerospike,udf_sub_lang_error,,
aerospike.namespace.udf_sub_lang_read_success,gauge,,,,Number of successful udf read sub-transactions (for scan/query background udf jobs).,0,aerospike,udf_sub_lang_read_success,,
aerospike.namespace.udf_sub_lang_write_success,gauge,,,,Number of successful udf write sub-transactions (for scan/query background udf jobs).,0,aerospike,udf_sub_lang_write_success,,
aerospike.namespace.udf_sub_tsvc_error,gauge,,,,Number of udf sub transactions that failed with an error in the transaction service before attempting to handle the transaction (for scan/query background udf jobs).,0,aerospike,udf_sub_tsvc_error,,
aerospike.namespace.udf_sub_tsvc_timeout,gauge,,,,Number of udf sub transactions that timed out in the transaction service before attempting to handle the transaction (for scan/query background udf jobs).,0,aerospike,udf_sub_tsvc_timeout,,
aerospike.namespace.udf_sub_udf_complete,gauge,,,,Number of completed udf sub-transactions (for scan/query background udf jobs).,0,aerospike,udf_sub_udf_complete,,
aerospike.namespace.udf_sub_udf_error,gauge,,,,Number of failed udf sub-transactions (for scan/query background udf jobs).,0,aerospike,udf_sub_udf_error,,
aerospike.namespace.udf_sub_udf_filtered_out,gauge,,,,Number of udf sub-transactions that did not happen because the record was filtered out using a predicate expression.,0,aerospike,udf_sub_udf_filtered_out,,
aerospike.namespace.udf_sub_udf_timeout,gauge,,,,Number of udf sub-transactions that timed out (for scan/query background udf jobs).,0,aerospike,udf_sub_udf_timeout,,
aerospike.namespace.unavailable_partitions,gauge,,,,Number of unavailable partitions for this namespace (when using strong-consistency).,0,aerospike,unavailable_partitions,,
aerospike.namespace.unreplicated_records,gauge,,,, Number of unreplicated records in the namespace,0,aerospike,unreplicated_records,,
aerospike.namespace.write_commit_level_override,gauge,,microsecond,,"When set to a non-default value, overrides the client-specified per-transaction write commit level for this namespace.",0,aerospike,write_commit_level_override,,
aerospike.namespace.xdr_bin_cemeteries,gauge,,,, Number of tombstones with bin tombstones.,0,aerospike,xdr_bin_cemeteries,,
aerospike.namespace.xdr_bin_tombstone_ttl,gauge,,,,Set to ship changed bins (policies other than the default all) bin deletions will create bin tombstones.,0,aerospike,xdr_bin_tombstone_ttl,,
aerospike.namespace.xdr_client_delete_error,gauge,,request,,Number of delete requests initiated by XDR that failed on the namespace on this node.,0,aerospike,xdr_client_delete_error,,
aerospike.namespace.xdr_client_delete_not_found,gauge,,request,,Number of delete requests initiated by XDR that failed on the namespace on this node due to the record not being found.,0,aerospike,xdr_client_delete_not_found,,
aerospike.namespace.xdr_client_delete_success,gauge,,request,,Number of delete requests initiated by XDR that succeeded on the namespace on this node.,0,aerospike,xdr_client_delete_success,,
aerospike.namespace.xdr_client_delete_timeout,gauge,,request,,Number of delete requests initiated by XDR that timed out on the namespace on this node.,0,aerospike,xdr_client_delete_timeout,,
aerospike.namespace.xdr_client_write_error,gauge,,request,,Number of write requests initiated by XDR that failed on the namespace on this node.,0,aerospike,xdr_client_write_error,,
aerospike.namespace.xdr_client_write_success,gauge,,request,,Number of write requests initiated by XDR that succeeded on the namespace on this node.,0,aerospike,xdr_client_write_success,,
aerospike.namespace.xdr_client_write_timeout,gauge,,request,,Number of write requests initiated by XDR that timed out on the namespace on this node.,0,aerospike,xdr_client_write_timeout,,
aerospike.namespace.xdr_from_proxy_delete_error,gauge,,error,,Number of errors for XDR delete transactions proxied from another node.,0,aerospike,xdr_from_proxy_delete_error,,
aerospike.namespace.xdr_from_proxy_delete_not_found,gauge,,transaction,,Number of XDR delete transactions proxied from another node that resulted in not found.,0,aerospike,xdr_from_proxy_delete_not_found,,
aerospike.namespace.xdr_from_proxy_delete_success,gauge,,transaction,,Number of successful XDR delete transactions proxied from another node.,0,aerospike,xdr_from_proxy_delete_success,,
aerospike.namespace.xdr_from_proxy_delete_timeout,gauge,,transaction,,Number of timeouts for XDR delete transactions proxied from another node.,0,aerospike,xdr_from_proxy_delete_timeout,,
aerospike.namespace.xdr_from_proxy_write_error,gauge,,transaction,,Number of errors for XDR write transactions proxied from another node.,0,aerospike,xdr_from_proxy_write_error,,
aerospike.namespace.xdr_from_proxy_write_success,gauge,,transaction,,Number of successful XDR write transactions proxied from another node.,0,aerospike,xdr_from_proxy_write_success,,
aerospike.namespace.xdr_from_proxy_write_timeout,gauge,,transaction,,Number of timeouts for XDR write transactions proxied from another node.,0,aerospike,xdr_from_proxy_write_timeout,,
aerospike.namespace.xdr_tomb_raider_period,gauge,,,,Minimum amount of time in seconds between tomb-raider runs. Default is 1 day.,0,aerospike,xdr_tomb_raider_period,,
aerospike.namespace.xdr_tomb_raider_threads,gauge,,,,Number of dedicated threads used by the xdr-tomb-raider to clear xdr_tombstones.,0,aerospike,xdr_tomb_raider_threads,,
aerospike.namespace.xdr_tombstones,gauge,,,,Number of tombstones on this node which are created by XDR for non-durable client deletes.,0,aerospike,xdr_tombstones,,
aerospike.namespace.xmem_id,gauge,,,,The extended memory id of the namespace.,0,aerospike,xmem_id,,
aerospike.node.ticks,gauge,,,,Represents how many times exporter is called to fetch metrics.,0,aerospike,ticks,,
aerospike.node.up,gauge,,,,Represents if exporter is up and running.,0,aerospike,up,,
aerospike.node_stats.advertise_ipv6,gauge,,,,Requires heartbeat v3. Set to true in order enable IPv6.,0,aerospike,advertise_ipv6,,
aerospike.node_stats.batch_index_complete,gauge,,,,Number of batch index requests completed.,0,aerospike,batch_index_complete,,
aerospike.node_stats.batch_index_created_buffers,gauge,,,,Number of 128KB response buffers created.,0,aerospike,batch_index_created_buffers,,
aerospike.node_stats.batch_index_delay,gauge,,,,Number of times a batch index response buffer has been delayed (WOULDBLOCK on the send).,0,aerospike,batch_index_delay,,
aerospike.node_stats.batch_index_destroyed_buffers,gauge,,,,Number of 128KB response buffers destroyed.,0,aerospike,batch_index_destroyed_buffers,,
aerospike.node_stats.batch_index_error,gauge,,,,Number of batch index requests that completed with an error.,0,aerospike,batch_index_error,,
aerospike.node_stats.batch_index_error.count,count,,,,Number of batch index requests that completed with an error.,0,aerospike,batch_index_error,,
aerospike.node_stats.batch_index_huge_buffers,gauge,,,, Number temporary response buffers created that exceeded 128KB.,0,aerospike,batch_index_huge_buffers,,
aerospike.node_stats.batch_index_initiate,gauge,,,, Number of batch index requests received.,0,aerospike,batch_index_initiate,,
aerospike.node_stats.batch_index_proto_compression_ratio,gauge,,,, Measures the average compressed size to uncompressed size ratio for protocol message data in batch index responses.,0,aerospike,batch_index_proto_compression_ratio,,
aerospike.node_stats.batch_index_proto_uncompressed_pct,gauge,,,, Measures the percentage of batch index responses with uncompressed protocol message data.,0,aerospike,batch_index_proto_uncompressed_pct,,
aerospike.node_stats.batch_index_threads,gauge,,,,Number of batch index response worker threads.,0,aerospike,batch_index_threads,,
aerospike.node_stats.batch_index_timeout,gauge,,,,Number of batch index requests that timed-out on the server before being processed.,0,aerospike,batch_index_timeout,,
aerospike.node_stats.batch_index_unused_buffers,gauge,,,,Number of available 128 KB response buffers currently in buffer pool.,0,aerospike,batch_index_unused_buffers,,
aerospike.node_stats.batch_max_buffers_per_queue,gauge,,,,Number of 128 KiB response buffers allowed in each batch index queue before it is marked as full.,0,aerospike,batch_max_buffers_per_queue,,
aerospike.node_stats.batch_max_requests,gauge,,,,Max number of keys allowed per node.,0,aerospike,batch_max_requests,,
aerospike.node_stats.batch_max_unused_buffers,gauge,,,,Max number of 128 KiB response buffers allowed in the unused buffer pool for reuse by any response thread.,0,aerospike,batch_max_unused_buffers,,
aerospike.node_stats.client_connections,gauge,,,,Number of active client connections to this node.,0,aerospike,client_connections,,
aerospike.node_stats.client_connections_closed,gauge,,,,Number of client connections that have been closed.,0,aerospike,client_connections_closed,,
aerospike.node_stats.client_connections_opened,gauge,,,,client connections opened.,0,aerospike,client_connections_opened,,
aerospike.node_stats.client_connections_opened.count,count,,,,client connections opened.,0,aerospike,client_connections_opened,,
aerospike.node_stats.cluster_clock_skew_ms,gauge,,,,Current maximum clock skew in milliseconds between nodes in a cluster.,0,aerospike,cluster_clock_skew_ms,,
aerospike.node_stats.cluster_clock_skew_stop_writes_sec,gauge,,,,The threshold at which any namespace that is set to strong-consistency.,0,aerospike,cluster_clock_skew_stop_writes_sec,,
aerospike.node_stats.cluster_generation,gauge,,,,A 64 bit unsigned integer incremented on a node for every successful cluster partition re-balance or transition to orphan state.,0,aerospike,cluster_generation,,
aerospike.node_stats.cluster_integrity,gauge,,,,Indicates integrity issues within the cluster.,0,aerospike,cluster_integrity,,
aerospike.node_stats.cluster_is_member,gauge,,,,Indicates that the node is not joined to a cluster ,0,aerospike,cluster_is_member,,
aerospike.node_stats.cluster_max_compatibility_id,gauge,,,,Each node has a compatibility ID that is an integer based on the node database version.,0,aerospike,cluster_max_compatibility_id,,
aerospike.node_stats.cluster_min_compatibility_id,gauge,,,,Each node has a compatibility ID that is an integer based on the node database version.,0,aerospike,cluster_min_compatibility_id,,
aerospike.node_stats.cluster_size,gauge,,,,cluster size,0,aerospike,cluster_size,,
aerospike.node_stats.debug_allocations,gauge,,,,Options for debugging memory allocations on the server.,0,aerospike,debug_allocations,,
aerospike.node_stats.demarshal_error,gauge,,,,Number of errors during the demarshal step.,0,aerospike,demarshal_error,,
aerospike.node_stats.disable_udf_execution,gauge,,,,Completely disallow the execution of User-Defined Functions.,0,aerospike,disable_udf_execution,,
aerospike.node_stats.early_tsvc_batch_sub_error,gauge,,,,Number of errors early in the transaction for batch subtransactions.,0,aerospike,early_tsvc_batch_sub_error,,
aerospike.node_stats.early_tsvc_client_error,gauge,,,,Number of errors early in the transaction for direct client requests.,0,aerospike,early_tsvc_client_error,,
aerospike.node_stats.early_tsvc_from_proxy_batch_sub_error,gauge,,,,Number of errors early in the commands for batch subtransactions proxied from another node.,0,aerospike,early_tsvc_from_proxy_batch_sub_error,,
aerospike.node_stats.early_tsvc_from_proxy_error,gauge,,,,Number of errors early in the commands for commands other than batch subtransactions proxied from another node.,0,aerospike,early_tsvc_from_proxy_error,,
aerospike.node_stats.early_tsvc_ops_sub_error,gauge,,,,Number of errors early in an internal ops subtransaction records accessed by a background query.,0,aerospike,early_tsvc_ops_sub_error,,
aerospike.node_stats.early_tsvc_udf_sub_error,gauge,,,,Number of errors early in the transaction for UDF subtransactions.,0,aerospike,early_tsvc_udf_sub_error,,
aerospike.node_stats.enable_benchmarks_fabric,gauge,,,,Enable histograms for fabric. See the Histograms from Aerospike Logs page for details.,0,aerospike,enable_benchmarks_fabric,,
aerospike.node_stats.enable_health_check,gauge,,,,Monitors the health of a cluster and attempts to identity potential outlier nodes.,0,aerospike,enable_health_check,,
aerospike.node_stats.enable_hist_info,gauge,,,,Enable histograms for info protocol transactions.,0,aerospike,enable_hist_info,,
aerospike.node_stats.enforce_best_practices,gauge,,,,Aerospike will fail to startup if any of the checked best-practices are violated.,0,aerospike,enforce_best_practices,,
aerospike.node_stats.fabric_bulk_recv_rate,gauge,,,,Rate of traffic (bytes/sec) received by the fabric bulk channel during the last ticker-interval.,0,aerospike,fabric_bulk_recv_rate,,
aerospike.node_stats.fabric_bulk_send_rate,gauge,,,,Rate of traffic (bytes/sec) sent by the fabric bulk channel during the last ticker-interval.,0,aerospike,fabric_bulk_send_rate,,
aerospike.node_stats.fabric_connections,gauge,,,,Number of active fabric connections to this node.,0,aerospike,fabric_connections,,
aerospike.node_stats.fabric_connections_closed,gauge,,,,Number of fabric connections that have been closed.,0,aerospike,fabric_connections_closed,,
aerospike.node_stats.fabric_connections_opened,gauge,,,,Fabric connections opened.,0,aerospike,fabric_connections_opened,,
aerospike.node_stats.fabric_connections_opened.count,count,,,,Fabric connections opened.,0,aerospike,fabric_connections_opened,,
aerospike.node_stats.fabric_ctrl_recv_rate,gauge,,,, Rate of traffic (bytes/sec) received by the fabric ctrl channel during the last ticker-interval.,0,aerospike,fabric_ctrl_recv_rate,,
aerospike.node_stats.fabric_ctrl_send_rate,gauge,,,, Rate of traffic (bytes/sec) sent by the fabric ctrl channel during the last ticker-interval.,0,aerospike,fabric_ctrl_send_rate,,
aerospike.node_stats.fabric_meta_recv_rate,gauge,,,, Rate of traffic (bytes/sec) received by the fabric meta channel during the last ticker-interval.,0,aerospike,fabric_meta_recv_rate,,
aerospike.node_stats.fabric_meta_send_rate,gauge,,,, Rate of traffic (bytes/sec) sent by the fabric meta channel during the last ticker-interval.,0,aerospike,fabric_meta_send_rate,,
aerospike.node_stats.fabric_rw_recv_rate,gauge,,,, Rate of traffic (bytes/sec) received by the fabric meta channel during the last ticker-interval.,0,aerospike,fabric_rw_recv_rate,,
aerospike.node_stats.fabric_rw_send_rate,gauge,,,, Rate of traffic (bytes/sec) sent by the fabric rw channel during the last ticker-interval.,0,aerospike,fabric_rw_send_rate,,
aerospike.node_stats.failed_best_practices,gauge,,,, any of the best-practices which are checked when the server starts were violated.,0,aerospike,failed_best_practices,,
aerospike.node_stats.heap_active_kbytes,gauge,,,,The amount of memory in in-use pages in KiB.,0,aerospike,heap_active_kbytes,,
aerospike.node_stats.heap_allocated_kbytes,gauge,,,,The amount of memory in KiB allocated by the asd daemon.,0,aerospike,heap_allocated_kbytes,,
aerospike.node_stats.heap_efficiency_pct,gauge,,,, heap efficiency pct.,0,aerospike,heap_efficiency_pct,,
aerospike.node_stats.heap_mapped_kbytes,gauge,,,,Amount of memory in mapped pages in KiB.,0,aerospike,heap_mapped_kbytes,,
aerospike.node_stats.heap_site_count,gauge,,,, Number of distinct sites in the server code (specific locations in server functions) that have allocated heap memory.,0,aerospike,heap_site_count,,
aerospike.node_stats.heartbeat_connections,gauge,,,,Number of active heartbeat connections to this node.,0,aerospike,heartbeat_connections,,
aerospike.node_stats.heartbeat_connections_closed,gauge,,,,Number of heartbeat connections that have been closed.,0,aerospike,heartbeat_connections_closed,,
aerospike.node_stats.heartbeat_connections_opened,gauge,,,,heartbeat connections opened.,0,aerospike,heartbeat_connections_opened,,
aerospike.node_stats.heartbeat_connections_opened.count,count,,,,heartbeat connections opened.,0,aerospike,heartbeat_connections_opened,,
aerospike.node_stats.heartbeat_received_foreign,gauge,,,,Total number of heartbeats received from remote nodes.,0,aerospike,heartbeat_received_foreign,,
aerospike.node_stats.heartbeat_received_self,gauge,,,,Total number of multicast heartbeats from this node received by this node.,0,aerospike,heartbeat_received_self,,
aerospike.node_stats.indent_allocations,gauge,,,,Extra option for debug-allocations which enables detection of all double frees.,0,aerospike,indent_allocations,,
aerospike.node_stats.info_complete,gauge,,,,Number of info requests completed.,0,aerospike,info_complete,,
aerospike.node_stats.info_max_ms,gauge,,,,Checks info transactions for timeout after they are popped from the info transaction queue.,0,aerospike,info_max_ms,,
aerospike.node_stats.info_queue,gauge,,,,Number of info requests pending in info queue.,0,aerospike,info_queue,,
aerospike.node_stats.info_threads,gauge,,,,Number of threads to create to process info requests.,0,aerospike,info_threads,,
aerospike.node_stats.info_timeout,gauge,,,,Timeout in millisecond when xdr does info calls.,0,aerospike,info_timeout,,
aerospike.node_stats.keep_caps_ssd_health,gauge,,,,Enables non-root Aerospike users to keep permissions necessary to report (NVMe) device health.,0,aerospike,keep_caps_ssd_health,,
aerospike.node_stats.log_local_time,gauge,,,,Set logs to have local time stamp (also displays an offset to GMT).,0,aerospike,log_local_time,,
aerospike.node_stats.log_millis,gauge,,,,Set to log millisecond timestamps in the log file.,0,aerospike,log_millis,,
aerospike.node_stats.long_queries_active,gauge,,,,Number of queries currently active (formerly queries_active or scans_active).,0,aerospike,long_queries_active,,
aerospike.node_stats.microsecond_histograms,gauge,,,,Enable microsecond based histograms.,0,aerospike,microsecond_histograms,,
aerospike.node_stats.migrate_allowed,gauge,,,,Indicates whether migrations are allowed or not on a node.,0,aerospike,migrate_allowed,,
aerospike.node_stats.migrate_fill_delay,gauge,,,,Seconds to delay before starting fill migrations.,0,aerospike,migrate_fill_delay,,
aerospike.node_stats.migrate_max_num_incoming,gauge,,,,Maximum number of partitions a node can be receiving records from at any given time.,0,aerospike,migrate_max_num_incoming,,
aerospike.node_stats.migrate_partitions_remaining,gauge,,,,Number of partitions remaining to migrate (in either direction).,0,aerospike,migrate_partitions_remaining,,
aerospike.node_stats.migrate_threads,gauge,,,,Number of threads per server allocated for data migration.,0,aerospike,migrate_threads,,
aerospike.node_stats.min_cluster_size,gauge,,,,minimum number of nodes required for a cluster to form.,0,aerospike,min_cluster_size,,
aerospike.node_stats.objects,gauge,,,,Total number of replicated objects on this node. Includes master and replica objects.,0,aerospike,objects,,
aerospike.node_stats.os_group_perms,gauge,,,,Group read/write permissions are added to files created by the service.,0,aerospike,os_group_perms,,
aerospike.node_stats.poison_allocations,gauge,,,,Poision allocation.s,0,aerospike,poison_allocations,,
aerospike.node_stats.process_cpu_pct,gauge,,,,Percentage of CPU usage by the asd process.,0,aerospike,process_cpu_pct,,
aerospike.node_stats.proto_fd_idle_ms,gauge,,,,Number of Milliseconds to wait before reaping connections.,0,aerospike,proto_fd_idle_ms,,
aerospike.node_stats.proto_fd_max,gauge,,,,Maximum number of open file descriptors opened on behalf of client connections.,0,aerospike,proto_fd_max,,
aerospike.node_stats.proxy_in_progress,gauge,,,,Number of proxies in progress. Also called proxy hash.,0,aerospike,proxy_in_progress,,
aerospike.node_stats.pseudo_log_debug,gauge,,,,suggests debug log is enabled on a specific node.,0,aerospike,pseudo_log_debug,,
aerospike.node_stats.pseudo_log_detail,gauge,,,,Suggests detail log is enabled on a specific node.,0,aerospike,pseudo_log_detail,,
aerospike.node_stats.quarantine_allocations,gauge,,,,Quarantine allocations.,0,aerospike,quarantine_allocations,,
aerospike.node_stats.query_max_done,gauge,,,,Maximum number of finished query kept for monitoring. Range is 0-1000.,0,aerospike,query_max_done,,
aerospike.node_stats.query_short_running,gauge,,,,Number of short running queries ever attempted in the system.,0,aerospike,query_short_running,,
aerospike.node_stats.query_threads_limit,gauge,,,,c Maximum number of threads allowed for all queries.,0,aerospike,query_threads_limit,,
aerospike.node_stats.reaped_fds,gauge,,,,Number of idle client connections closed.,0,aerospike,reaped_fds,,
aerospike.node_stats.run_as_daemon,gauge,,,,initial process forks into a new process.,0,aerospike,run_as_daemon,,
aerospike.node_stats.rw_in_progress,gauge,,,,Reads/writes in progress.,0,aerospike,rw_in_progress,,
aerospike.node_stats.service_threads,gauge,,,,Number of threads receiving client requests and executing transactions.,0,aerospike,service_threads,,
aerospike.node_stats.sindex_builder_threads,gauge,,,,Number of threads for building secondary indexes.,0,aerospike,sindex_builder_threads,,
aerospike.node_stats.sindex_gc_garbage_cleaned,gauge,,,,Sum of secondary index garbage entries cleaned by secondary index GC.,0,aerospike,sindex_gc_garbage_cleaned,,
aerospike.node_stats.sindex_gc_garbage_found,gauge,,,,Sum of secondary index garbage entries found by secondary index GC.,0,aerospike,sindex_gc_garbage_found,,
aerospike.node_stats.sindex_gc_list_creation_time,gauge,,,,Sum of time spent in finding secondary index garbage entries by secondary index GC (millisecond).,0,aerospike,sindex_gc_list_creation_time,,
aerospike.node_stats.sindex_gc_list_deletion_time,gauge,,,,Sum of time spent in cleaning secondary index garbage entries by secondary index GC (millisecond).,0,aerospike,sindex_gc_list_deletion_time,,
aerospike.node_stats.sindex_gc_objects_validated,gauge,,,,Number of secondary index entries processed by secondary index GC.,0,aerospike,sindex_gc_objects_validated,,
aerospike.node_stats.sindex_gc_period,gauge,,,,Interval (seconds) at which secondary index garbage collection thread runs.,0,aerospike,sindex_gc_period,,
aerospike.node_stats.sindex_gc_retries,gauge,,,,Number of gc retries.,0,aerospike,sindex_gc_retries,,
aerospike.node_stats.sindex_ucgarbage_found,gauge,,,,Number of un-cleanable garbage entries in the sindexes encountered through queries.,0,aerospike,sindex_ucgarbage_found,,
aerospike.node_stats.stay_quiesced,gauge,,,,A node will start up quiesced and will remain quiesced.,0,aerospike,stay_quiesced,,
aerospike.node_stats.system_free_mem_kbytes,gauge,,,,Amount of free system memory in kilobytes. Includes buffers and caches and not shared memory.,0,aerospike,system_free_mem_kbytes,,
aerospike.node_stats.system_free_mem_pct,gauge,,,,System free mem percent.,0,aerospike,system_free_mem_pct,,
aerospike.node_stats.system_kernel_cpu_pct,gauge,,,,Total cpu pct used by kernel.,0,aerospike,system_kernel_cpu_pct,,
aerospike.node_stats.system_thp_mem_kbytes,gauge,,,,Amount of memory in use by the Transparent Huge Page mechanism in Kilobytes.,0,aerospike,system_thp_mem_kbytes,,
aerospike.node_stats.system_total_cpu_pct,gauge,,,,Total cpu used by system itself.,0,aerospike,system_total_cpu_pct,,
aerospike.node_stats.system_user_cpu_pct,gauge,,,,Total cpu pct consumed by user.,0,aerospike,system_user_cpu_pct,,
aerospike.node_stats.threads_detached,gauge,,,,Number of detached server threads currently running.,0,aerospike,threads_detached,,
aerospike.node_stats.threads_joinable,gauge,,,,Number of joinable server threads currently running.,0,aerospike,threads_joinable,,
aerospike.node_stats.threads_pool,gauge,,,,Overall filefd allocated.,0,aerospike,threads_pool,,
aerospike.node_stats.threads_pool_active,gauge,,,,Number of currently active threads in the server thread pool.,0,aerospike,threads_pool_active,,
aerospike.node_stats.threads_pool_total,gauge,,,,Total number of threads in the server thread pool.,0,aerospike,threads_pool_total,,
aerospike.node_stats.ticker_interval,gauge,,,,Global configuration for how often to print ticker-info to the log in seconds.,0,aerospike,ticker_interval,,
aerospike.node_stats.time_since_rebalance,gauge,,,,Total time since nodes are rebalanced.,0,aerospike,time_since_rebalance,,
aerospike.node_stats.tls_refresh_period,gauge,,,,Time interval for refreshing the cert-file key-file and cert-blacklist.,0,aerospike,tls_refresh_period,,
aerospike.node_stats.tombstones,gauge,,,,Total number of Tombstones.,0,aerospike,tombstones,,
aerospike.node_stats.transaction_max_ms,gauge,,,,Time to wait for success in milliseconds.,0,aerospike,transaction_max_ms,,
aerospike.node_stats.transaction_retry_ms,gauge,,,,Time to wait for success in milliseconds before retrying a transaction.,0,aerospike,transaction_retry_ms,,
aerospike.node_stats.tree_gc_queue,gauge,,,,Current gc queue.,0,aerospike,tree_gc_queue,,
aerospike.node_stats.uptime,gauge,,,,Total time the system is up.,0,aerospike,uptime,,
aerospike.set.disable_eviction,gauge,,,,Is sets eviction is disabled.,0,aerospike,disable_eviction,,
aerospike.set.enable_index,gauge,,,,Maintains an index specific to the set.,0,aerospike,enable_index,,
aerospike.set.index_populating,gauge,,,,,0,aerospike,index_populating,,
